classifier,dataset,fit_time,fold,score_time,test_accuracy,test_f1_macro,test_precision_macro,test_recall_macro
Classifiers.DT,quaternion,2.8048110008239746,19,0.010848283767700195,0.42528735632183906,0.42559805310846527,0.4284663453185892,0.425287356321839
Classifiers.RF,quaternion,11.985207080841064,0,0.027620792388916016,0.5471264367816092,0.54190725680285,0.5516079907026417,0.5471264367816092
Classifiers.RF,quaternion,14.207319498062134,1,0.026997804641723633,0.5241379310344828,0.5153205944420206,0.5289782336430375,0.5241379310344827
Classifiers.RF,quaternion,14.682204484939575,2,0.0266721248626709,0.5908045977011495,0.5843454593101887,0.5899064689257244,0.5908045977011495
Classifiers.RF,quaternion,11.963034391403198,3,0.026189088821411133,0.4942528735632184,0.48376444065291935,0.4929816230213522,0.4942528735632184
Classifiers.RF,quaternion,15.160062789916992,4,0.026242971420288086,0.5586206896551724,0.5503540897664563,0.5582945314715613,0.5586206896551724
Classifiers.RF,quaternion,12.711762428283691,5,0.03362131118774414,0.5609195402298851,0.5556768471012303,0.5591043523596102,0.560919540229885
Classifiers.RF,quaternion,12.05043888092041,6,0.027654409408569336,0.5701149425287356,0.5635991635311616,0.5713123160181983,0.5701149425287356
Classifiers.RF,quaternion,12.054376363754272,7,0.02715158462524414,0.5264367816091954,0.5210006798536695,0.523856405072406,0.5264367816091954
Classifiers.RF,quaternion,14.036964893341064,8,0.02733898162841797,0.5563218390804597,0.548665726232551,0.5521292996687545,0.5563218390804597
Classifiers.RF,quaternion,13.216157913208008,9,0.027346372604370117,0.5333333333333333,0.523348809458857,0.5268789608922904,0.5333333333333334
Classifiers.RF,quaternion,12.788624286651611,10,0.026859760284423828,0.5448275862068965,0.5356768826144453,0.5490535219704691,0.5448275862068965
Classifiers.RF,quaternion,14.893170833587646,11,0.028131961822509766,0.5471264367816092,0.5345139254118814,0.5405822373443259,0.5471264367816092
Classifiers.RF,quaternion,12.455413103103638,12,0.023756980895996094,0.5517241379310345,0.5464934042378922,0.5590809190809191,0.5517241379310345
Classifiers.RF,quaternion,12.677741289138794,13,0.0241851806640625,0.5701149425287356,0.5642786467823471,0.5725314337846549,0.5701149425287356
Classifiers.RF,quaternion,15.075721025466919,14,0.025731325149536133,0.5379310344827586,0.5336246179629781,0.5401327663595559,0.5379310344827586
Classifiers.RF,quaternion,15.221508264541626,15,0.02597498893737793,0.5333333333333333,0.5251508138899974,0.5331838692689888,0.5333333333333333
Classifiers.RF,quaternion,14.960321426391602,16,0.025688886642456055,0.5310344827586206,0.5268632258679541,0.5341114532056395,0.5310344827586208
Classifiers.RF,quaternion,12.944838285446167,17,0.03018784523010254,0.5471264367816092,0.5365072273630555,0.5499629246209274,0.5471264367816092
Classifiers.RF,quaternion,14.169764280319214,18,0.023359298706054688,0.535632183908046,0.5314716593839263,0.5350191434075637,0.535632183908046
Classifiers.RF,quaternion,14.574693202972412,19,0.023363828659057617,0.5586206896551724,0.5537491481060314,0.5562001687544622,0.5586206896551725
Classifiers.GBM,quaternion,76.72639393806458,0,0.010187864303588867,0.6,0.5964572565645418,0.6027579397956366,0.6
Classifiers.GBM,quaternion,71.62164497375488,1,0.010680198669433594,0.5770114942528736,0.57171881321363,0.577087904327243,0.5770114942528736
Classifiers.GBM,quaternion,72.25589060783386,2,0.009424209594726562,0.6045977011494252,0.5976581660321271,0.5999999842794254,0.6045977011494253
Classifiers.GBM,quaternion,80.7933259010315,3,0.009373903274536133,0.5793103448275863,0.5738300498685349,0.5772711668765366,0.5793103448275863
Classifiers.GBM,quaternion,80.14301323890686,4,0.010110855102539062,0.6,0.5923314605354606,0.5972673958591888,0.6
Classifiers.GBM,quaternion,74.60129356384277,5,0.010767936706542969,0.6183908045977011,0.6147962354124927,0.6216853507044388,0.6183908045977012
Classifiers.GBM,quaternion,82.36915564537048,6,0.009353876113891602,0.6022988505747127,0.5998738650407003,0.6088068162074535,0.6022988505747127
Classifiers.GBM,quaternion,77.42920184135437,7,0.009348392486572266,0.6114942528735632,0.6089981749015986,0.6095644844018587,0.6114942528735632
Classifiers.GBM,quaternion,79.33563041687012,8,0.009393453598022461,0.5701149425287356,0.5658581078596866,0.565974394295438,0.5701149425287356
Classifiers.GBM,quaternion,77.04671859741211,9,0.011972188949584961,0.5954022988505747,0.5875564568513985,0.5888722985361748,0.5954022988505747
Classifiers.GBM,quaternion,75.98148512840271,10,0.009383678436279297,0.5517241379310345,0.5425808497613698,0.5493861235278913,0.5517241379310345
Classifiers.GBM,quaternion,82.72198247909546,11,0.012188911437988281,0.5540229885057472,0.5492163145238879,0.5520957836596455,0.5540229885057472
Classifiers.GBM,quaternion,77.23863983154297,12,0.009396553039550781,0.593103448275862,0.5873843841217847,0.5978842335925119,0.5931034482758621
Classifiers.GBM,quaternion,82.140545129776,13,0.009463310241699219,0.6022988505747127,0.5952666317514033,0.5983685166291526,0.6022988505747127
Classifiers.GBM,quaternion,79.14388251304626,14,0.009679317474365234,0.593103448275862,0.5901033584771482,0.5958707187698844,0.593103448275862
