classifier,dataset,fit_time,fold,score_time,test_accuracy,test_f1_macro,test_precision_macro,test_recall_macro
Classifiers.ROCKET,quaternion,23.173600435256958,19,1.8576126098632812,0.9523809523809523,0.9555555555555555,0.9629629629629629,0.9629629629629629
Classifiers.MiniRocket,quaternion,2.930659532546997,0,0.19670677185058594,0.7727272727272727,0.770899470899471,0.8333333333333334,0.7962962962962963
Classifiers.MiniRocket,quaternion,2.888990879058838,1,0.19163250923156738,0.36363636363636365,0.2527065527065527,0.24242424242424246,0.37037037037037035
Classifiers.MiniRocket,quaternion,2.8092169761657715,2,0.19980192184448242,0.7272727272727273,0.6656084656084656,0.75,0.6851851851851851
Classifiers.MiniRocket,quaternion,2.828873634338379,3,0.1979842185974121,0.8636363636363636,0.847089947089947,0.898148148148148,0.8703703703703703
Classifiers.MiniRocket,quaternion,2.820111036300659,4,0.20285606384277344,0.3181818181818182,0.3113289760348584,0.3306878306878307,0.35185185185185186
Classifiers.MiniRocket,quaternion,2.9818978309631348,5,0.20052695274353027,0.6363636363636364,0.6094831094831094,0.6722222222222222,0.6481481481481483
Classifiers.MiniRocket,quaternion,2.7852401733398438,6,0.19410109519958496,0.8636363636363636,0.8433862433862434,0.898148148148148,0.8518518518518517
Classifiers.MiniRocket,quaternion,2.8006174564361572,7,0.18756461143493652,0.6818181818181818,0.6629629629629629,0.7142857142857143,0.6851851851851851
Classifiers.MiniRocket,quaternion,2.781869888305664,8,0.20084524154663086,0.6363636363636364,0.6112874779541445,0.7076719576719577,0.6481481481481481
Classifiers.MiniRocket,quaternion,2.883828639984131,9,0.20698118209838867,0.5909090909090909,0.47724867724867726,0.5,0.537037037037037
Classifiers.MiniRocket,quaternion,2.878326416015625,10,0.20595765113830566,0.5909090909090909,0.532716049382716,0.5798941798941798,0.5925925925925926
Classifiers.MiniRocket,quaternion,2.9833052158355713,11,0.18287444114685059,0.7727272727272727,0.7211640211640211,0.787037037037037,0.7407407407407407
Classifiers.MiniRocket,quaternion,2.8182077407836914,12,0.19829463958740234,0.7619047619047619,0.7611111111111111,0.8074074074074074,0.7777777777777778
Classifiers.MiniRocket,quaternion,2.7969698905944824,13,0.1907048225402832,0.8095238095238095,0.7925925925925925,0.7962962962962963,0.8148148148148148
Classifiers.MiniRocket,quaternion,2.8002371788024902,14,0.19074726104736328,0.6666666666666666,0.5965848965848966,0.6435185185185185,0.6481481481481481
Classifiers.MiniRocket,quaternion,2.8156912326812744,15,0.2055683135986328,0.7142857142857143,0.6865319865319864,0.7824074074074073,0.7037037037037037
Classifiers.MiniRocket,quaternion,2.850895404815674,16,0.19514179229736328,0.7142857142857143,0.6962962962962963,0.7407407407407407,0.7407407407407407
Classifiers.MiniRocket,quaternion,2.885514497756958,17,0.197495698928833,0.5714285714285714,0.5092592592592592,0.5666666666666667,0.5925925925925926
Classifiers.MiniRocket,quaternion,2.779029607772827,18,0.19524669647216797,0.8095238095238095,0.7423280423280423,0.7407407407407407,0.7777777777777778
Classifiers.MiniRocket,quaternion,2.923431873321533,19,0.19125699996948242,0.6190476190476191,0.537037037037037,0.5740740740740741,0.5925925925925926
Classifiers.KNN,euler,0.04513978958129883,0,2053.806479215622,0.6363636363636364,0.6222222222222222,0.6481481481481481,0.6481481481481481
Classifiers.KNN,euler,0.042582035064697266,1,2053.160270214081,0.7272727272727273,0.7074074074074074,0.7407407407407408,0.7407407407407407
Classifiers.KNN,euler,0.057563066482543945,2,2052.228943347931,0.6363636363636364,0.535978835978836,0.5,0.5925925925925926
Classifiers.KNN,euler,0.040358781814575195,3,2053.9207537174225,0.6818181818181818,0.6735449735449736,0.75,0.6851851851851851
Classifiers.KNN,euler,0.04038524627685547,4,2053.0213537216187,0.7272727272727273,0.7296296296296296,0.7407407407407407,0.7592592592592592
Classifiers.KNN,euler,0.04046201705932617,5,2054.235283136368,0.7727272727272727,0.7857142857142857,0.8407407407407407,0.8148148148148148
Classifiers.KNN,euler,0.040375709533691406,6,2071.2983288764954,0.6818181818181818,0.6396825396825396,0.6203703703703703,0.6851851851851852
Classifiers.KNN,euler,0.04368901252746582,7,2080.652971982956,0.6363636363636364,0.5915343915343915,0.6018518518518517,0.6481481481481481
Classifiers.KNN,euler,0.06527090072631836,8,2082.0224392414093,0.7272727272727273,0.7222222222222222,0.8333333333333334,0.7222222222222222
Classifiers.KNN,euler,0.04036259651184082,9,2081.547433614731,0.7727272727272727,0.7597883597883599,0.7962962962962963,0.7592592592592592
Classifiers.KNN,euler,0.040433406829833984,10,2080.6649668216705,0.7272727272727273,0.7149911816578483,0.787037037037037,0.7037037037037037
Classifiers.KNN,euler,0.04055643081665039,11,2080.552089214325,0.7272727272727273,0.6820105820105821,0.6666666666666667,0.7037037037037037
Classifiers.KNN,euler,0.04037308692932129,12,1990.1590576171875,0.8095238095238095,0.8074074074074074,0.8333333333333334,0.8148148148148148
Classifiers.KNN,euler,0.04051613807678223,13,1989.7015180587769,0.7619047619047619,0.7740740740740741,0.7962962962962963,0.7777777777777778
Classifiers.KNN,euler,0.04042935371398926,14,1990.0533423423767,0.8095238095238095,0.8018518518518518,0.8444444444444444,0.7962962962962963
Classifiers.KNN,euler,0.04057645797729492,15,1990.1684591770172,0.8571428571428571,0.8470899470899471,0.8796296296296295,0.8518518518518517
Classifiers.KNN,euler,0.04047250747680664,16,1990.1027154922485,0.8571428571428571,0.8518518518518517,0.8888888888888888,0.8518518518518517
Classifiers.KNN,euler,0.04041004180908203,17,1989.9851200580597,0.7619047619047619,0.7396825396825396,0.7685185185185185,0.7592592592592592
Classifiers.KNN,euler,0.040373802185058594,18,1989.460482120514,0.8571428571428571,0.8386243386243386,0.8888888888888888,0.8333333333333334
Classifiers.KNN,euler,0.04037785530090332,19,1990.1488635540009,0.9047619047619048,0.9037037037037037,0.9259259259259258,0.9074074074074073
Classifiers.ROCKET,euler,19.77491545677185,0,1.5186357498168945,0.8181818181818182,0.8190476190476191,0.8962962962962963,0.8148148148148148
Classifiers.ROCKET,euler,19.59594750404358,1,1.5406157970428467,0.7727272727272727,0.7703703703703704,0.8333333333333334,0.7777777777777778
Classifiers.ROCKET,euler,19.61194372177124,2,1.4659781455993652,0.8636363636363636,0.8497354497354498,0.9074074074074073,0.8518518518518517
Classifiers.ROCKET,euler,19.799121379852295,3,1.5679700374603271,0.7727272727272727,0.7544973544973544,0.824074074074074,0.7777777777777778
Classifiers.ROCKET,euler,19.66878342628479,4,1.4154703617095947,0.7727272727272727,0.7462962962962963,0.7333333333333333,0.7962962962962963
Classifiers.ROCKET,euler,19.728065013885498,5,1.5977976322174072,0.9090909090909091,0.9037037037037037,0.9259259259259258,0.9074074074074073
Classifiers.ROCKET,euler,19.80744433403015,6,1.556117057800293,0.9090909090909091,0.8999999999999999,0.9074074074074073,0.9074074074074073
Classifiers.ROCKET,euler,19.705054998397827,7,1.4756855964660645,0.7727272727272727,0.7351851851851853,0.7703703703703704,0.7592592592592592
Classifiers.ROCKET,euler,19.71626877784729,8,1.624476432800293,0.9545454545454546,0.9555555555555555,0.9629629629629629,0.9629629629629629
Classifiers.ROCKET,euler,19.754932403564453,9,1.5179948806762695,0.8636363636363636,0.8685185185185185,0.9185185185185184,0.8703703703703703
Classifiers.ROCKET,euler,19.710866928100586,10,1.440305233001709,0.8636363636363636,0.8537037037037036,0.9185185185185184,0.8518518518518519
Classifiers.ROCKET,euler,19.67160391807556,11,1.5821046829223633,0.9090909090909091,0.9089947089947091,0.9444444444444444,0.9074074074074073
Classifiers.ROCKET,euler,19.870657920837402,12,1.488335371017456,0.8571428571428571,0.8629629629629629,0.9074074074074073,0.8888888888888888
Classifiers.ROCKET,euler,19.736140251159668,13,1.5029237270355225,0.8571428571428571,0.8722222222222222,0.8999999999999999,0.8703703703703703
Classifiers.ROCKET,euler,19.863914728164673,14,1.486931324005127,0.8571428571428571,0.8407407407407407,0.8888888888888888,0.8703703703703703
Classifiers.ROCKET,euler,19.899781703948975,15,1.6158778667449951,0.8571428571428571,0.8433862433862435,0.898148148148148,0.8518518518518517
Classifiers.ROCKET,euler,19.71972417831421,16,1.5293481349945068,0.8571428571428571,0.847089947089947,0.8796296296296297,0.8518518518518517
Classifiers.ROCKET,euler,19.69366192817688,17,1.426044225692749,0.7619047619047619,0.7222222222222222,0.6851851851851852,0.7777777777777778
Classifiers.ROCKET,euler,19.856865167617798,18,1.5148210525512695,0.9047619047619048,0.9037037037037037,0.9259259259259258,0.9074074074074073
Classifiers.ROCKET,euler,19.72432851791382,19,1.5943708419799805,0.7619047619047619,0.7592592592592592,0.8148148148148148,0.7592592592592592
Classifiers.MiniRocket,euler,2.649233102798462,0,0.1901857852935791,0.5,0.44814814814814813,0.4888888888888888,0.537037037037037
Classifiers.MiniRocket,euler,2.786294937133789,1,0.19012165069580078,0.6818181818181818,0.6264550264550265,0.6481481481481481,0.6851851851851851
Classifiers.MiniRocket,euler,2.647735357284546,2,0.1975553035736084,0.4090909090909091,0.29640852974186305,0.27976190476190477,0.37037037037037035
Classifiers.MiniRocket,euler,2.784893751144409,3,0.19510841369628906,0.5,0.4259259259259259,0.4351851851851852,0.5185185185185185
Classifiers.MiniRocket,euler,2.8782589435577393,4,0.19838905334472656,0.5454545454545454,0.5042328042328043,0.5555555555555556,0.5555555555555555
Classifiers.MiniRocket,euler,2.6527767181396484,5,0.18607354164123535,0.5,0.47777777777777775,0.5925925925925926,0.537037037037037
Classifiers.MiniRocket,euler,2.6725189685821533,6,0.19375014305114746,0.6363636363636364,0.6017636684303351,0.6317460317460317,0.6666666666666666
Classifiers.MiniRocket,euler,2.738309383392334,7,0.19412922859191895,0.4090909090909091,0.3679012345679012,0.4166666666666667,0.4444444444444444
Classifiers.MiniRocket,euler,2.6551127433776855,8,0.19488096237182617,0.5454545454545454,0.5582010582010581,0.7166666666666667,0.574074074074074
Classifiers.MiniRocket,euler,2.6459286212921143,9,0.19123268127441406,0.6363636363636364,0.5981481481481481,0.6777777777777777,0.6296296296296297
Classifiers.MiniRocket,euler,2.769348382949829,10,0.1895766258239746,0.6818181818181818,0.6592592592592593,0.7698412698412699,0.6666666666666666
Classifiers.MiniRocket,euler,2.7759320735931396,11,0.1952805519104004,0.6818181818181818,0.6000000000000001,0.6018518518518517,0.6481481481481481
Classifiers.MiniRocket,euler,2.765484094619751,12,0.1919252872467041,0.6666666666666666,0.6777777777777778,0.7883597883597884,0.6666666666666666
Classifiers.MiniRocket,euler,2.6821861267089844,13,0.19585537910461426,0.6190476190476191,0.5621693121693122,0.6000000000000001,0.6481481481481481
Classifiers.MiniRocket,euler,2.778271436691284,14,0.1877748966217041,0.7142857142857143,0.6814814814814816,0.7129629629629629,0.7222222222222222
Classifiers.MiniRocket,euler,2.6689021587371826,15,0.1878800392150879,0.5238095238095238,0.4312169312169312,0.5222222222222223,0.48148148148148145
Classifiers.MiniRocket,euler,2.76684832572937,16,0.1909942626953125,0.8095238095238095,0.7703703703703703,0.7592592592592592,0.8333333333333334
Classifiers.MiniRocket,euler,2.749983549118042,17,0.1934187412261963,0.6190476190476191,0.4980599647266314,0.4888888888888888,0.574074074074074
Classifiers.MiniRocket,euler,2.7662556171417236,18,0.18861675262451172,0.6190476190476191,0.5518518518518518,0.5833333333333334,0.6111111111111112
Classifiers.MiniRocket,euler,2.8430168628692627,19,0.18509674072265625,0.5714285714285714,0.4996632996632997,0.5061728395061729,0.574074074074074
Classifiers.KNN,yaw,0.024592161178588867,0,1144.9501073360443,0.5909090909090909,0.5962962962962963,0.6666666666666666,0.6111111111111112
Classifiers.KNN,yaw,0.025209903717041016,1,1145.2828903198242,0.7272727272727273,0.7185185185185186,0.7592592592592592,0.7407407407407407
Classifiers.KNN,yaw,0.021965980529785156,2,1145.0748386383057,0.6818181818181818,0.6174603174603175,0.6203703703703703,0.6481481481481481
Classifiers.KNN,yaw,0.020913362503051758,3,1144.7329738140106,0.7272727272727273,0.7026455026455027,0.7129629629629629,0.7222222222222222
Classifiers.KNN,yaw,0.020666122436523438,4,1145.0520932674408,0.7272727272727273,0.7296296296296296,0.7407407407407407,0.7592592592592592
Classifiers.KNN,yaw,0.02074122428894043,5,1144.0828824043274,0.7272727272727273,0.7264550264550265,0.8037037037037036,0.7592592592592592
Classifiers.KNN,yaw,0.020705223083496094,6,1145.0299456119537,0.5909090909090909,0.5555555555555556,0.5185185185185185,0.6111111111111112
Classifiers.KNN,yaw,0.020896434783935547,7,1144.093959569931,0.5909090909090909,0.5396825396825397,0.5277777777777778,0.6111111111111112
Classifiers.KNN,yaw,0.020706892013549805,8,1144.7073674201965,0.5909090909090909,0.6058201058201058,0.6944444444444444,0.6111111111111112
Classifiers.KNN,yaw,0.020910978317260742,9,1134.7243354320526,0.6818181818181818,0.6370370370370371,0.6296296296296295,0.6666666666666666
Classifiers.KNN,yaw,0.022470712661743164,10,1129.685849905014,0.6818181818181818,0.6285714285714286,0.6277777777777778,0.6481481481481481
Classifiers.KNN,yaw,0.03121328353881836,11,1132.2839353084564,0.6363636363636364,0.5894179894179894,0.6111111111111112,0.5925925925925926
Classifiers.KNN,yaw,0.021532773971557617,12,1082.6738629341125,0.7619047619047619,0.7433862433862434,0.8055555555555556,0.7407407407407407
Classifiers.KNN,yaw,0.020865440368652344,13,1082.0911791324615,0.8095238095238095,0.8296296296296296,0.8518518518518517,0.8333333333333334
Classifiers.KNN,yaw,0.020637989044189453,14,1081.6936614513397,0.7619047619047619,0.7574074074074074,0.825925925925926,0.7592592592592592
Classifiers.KNN,yaw,0.02079629898071289,15,1081.0547494888306,0.8571428571428571,0.8507936507936509,0.8611111111111112,0.8518518518518517
Classifiers.KNN,yaw,0.02062702178955078,16,1081.4535193443298,0.8571428571428571,0.8518518518518517,0.8888888888888888,0.8518518518518517
